index,Date,Close,Volume,Open,High,Low,SMA_10,SMA_50,EMA_10,EMA_50,RSI,MACD
49,2020-03-11,0.09277430865298841,0.1877760310845482,0.10323159784560143,0.101063829787234,0.08522212148685399,0.1000187476565429,0.08777582296458025,0.08867635118997963,0.08137953706104095,0.3311809529638562,0.42612886392337856
50,2020-03-12,0.0686886708296165,0.278861469100832,0.07271095152603235,0.07269503546099282,0.0652765185856754,0.09261342332208478,0.0855501621552876,0.080116026798362,0.07855490002233034,0.29861982434127754,0.39149054050584614
51,2020-03-13,0.0691347011596789,0.200072669029646,0.04308797127468578,0.07890070921985809,0.04623753399818675,0.08609861267341584,0.08354706742692425,0.07319753921845656,0.07586143276888713,0.3472168898353029,0.36600666411716737
52,2020-03-16,0.06422836752899203,0.12442420916816206,0.06867145421903048,0.07624113475177302,0.06708975521305527,0.07850581177352833,0.081554571083367,0.06659740232566308,0.07304919492374784,0.2654922401960348,0.3433593413836865
53,2020-03-17,0.07225691347011604,0.16711281496092184,0.07181328545780968,0.06560283687943258,0.05802357207615594,0.07156917885264341,0.079519681200585,0.06273474583344713,0.07071443561139645,0.26040218386516756,0.3343723376467129
54,2020-03-18,0.07136485280999111,0.10542941464355099,0.0763016157989228,0.07092198581560283,0.07479601087941973,0.06491376077990246,0.07773915255315095,0.05940356213152537,0.06843043607712884,0.20371356616087044,0.328480031620461
55,2020-03-19,0.06512042818911695,0.07975722611932551,0.06373429084380611,0.06205673758865243,0.0679963735267452,0.058445819272590904,0.07564067236153221,0.05548224946282815,0.06595040927759643,0.20720035901052036,0.32045334664559877
56,2020-03-20,0.06512042818911695,0.0793694107876433,0.06912028725314184,0.06338652482269502,0.0657298277425204,0.05254030746156735,0.07356338893952558,0.05227390273389404,0.06356763843098667,0.17002691390423735,0.31624307283540704
57,2020-03-23,0.03568242640499558,0.19321731005946996,0.050269299820466795,0.05141843971631199,0.03898458748866723,0.04700974878140235,0.07087139919876201,0.04401155490026826,0.05993192902737443,0.11775640131976144,0.28962702861265843
58,2020-03-24,0.03657448706512045,0.14611665603820312,0.04039497307001794,0.034574468085106336,0.030825022665457835,0.04026059242594676,0.06822180299722319,0.03742228051741053,0.056479595873755506,0.12726971425865619,0.2719747638144768
59,2020-03-25,0.049955396966993804,0.141689035874772,0.04937163375224418,0.04698581560283682,0.04578422484134176,0.035761154855643074,0.06589015833986894,0.03459348187397637,0.05377463949354366,0.21717805406638296,0.2723409149151093
60,2020-03-26,0.03389830508474584,0.15848596301294693,0.04488330341113106,0.04210992907801414,0.03717135086128742,0.03210536182977125,0.06296500413337008,0.02920409923466366,0.050441370442676825,0.20007230504221102,0.2613760693987589
61,2020-03-27,0.02408563782337203,0.17891040946773645,0.0350089766606822,0.029255319148936143,0.02538531278331818,0.02737157855268091,0.05989147253958499,0.022915492056757025,0.046790024308181466,0.24057101548023413,0.24705579112503506
62,2020-03-30,0.0,0.14360957451541623,0.0,0.0,0.0,0.02062242219722532,0.05628802170549202,0.013157901469169841,0.04218028413100472,0.12874498883006108,0.21793341073386807
63,2020-03-31,0.006244424620874267,0.10693099408266472,0.00897666068222619,0.011524822695035408,0.0,0.013685789276340454,0.053235686881319355,0.006370216991905264,0.038036913952874896,0.17630930805334566,0.2037606619776101
64,2020-04-01,0.01694915254237289,0.09135757611710095,0.0026929982046678402,0.018617021276595758,0.0063463281958295314,0.007967754030746177,0.05022574559637111,0.002866597646357383,0.03454562180740173,0.2839218497938673,0.2053172240928262
65,2020-04-02,0.01694915254237289,0.09135757611710095,0.0026929982046678402,0.018617021276595758,0.0063463281958295314,0.002905886764154486,0.04721580431142286,0.0,0.031191243079397912,0.28141366301103304,0.20992728486947915
66,2020-04-03,0.03746654772524538,0.13725548354565542,0.022441651705565502,0.0314716312056737,0.02357207615593837,0.0,0.04469338872755785,0.001583654898208886,0.028906795059865042,0.39544633840315613,0.23461072065067945
67,2020-04-06,0.0633363068688671,0.18523113200551689,0.04937163375224418,0.05673758865248224,0.04895738893925655,0.002905886764154486,0.04278567946244988,0.0078333958553517,0.027895116145619903,0.4632044078337223,0.27936601537387534
68,2020-04-07,0.0615521855486173,0.16630900651055186,0.0628366247755835,0.05851063829787234,0.05802357207615594,0.005530558680164999,0.04083557665811727,0.012605163494614657,0.02684151209301444,0.4605106989046743,0.3154353266735067
69,2020-04-08,0.05753791257805535,0.10052573818386748,0.050269299820466795,0.052748226950354526,0.05122393472348141,0.0063273340832396,0.038790088390529276,0.0157406092621587,0.02564562849853158,0.46730032141076777,0.3423607721688364
70,2020-04-09,0.05753791257805535,0.1424735647866645,0.05834829443447037,0.05762411347517726,0.05802357207615594,0.008811398575178153,0.03712614197596281,0.018305973981058266,0.024496642299910776,0.46730032141076777,0.3652849888920062
71,2020-04-10,0.053523639607493345,0.12316807308428125,0.05475763016157992,0.05230496453900707,0.052583862194016284,0.011904761904761862,0.03593912287767348,0.019636180995577623,0.023209117035726923,0.5602828789779838,0.3813434837964497
72,2020-04-13,0.05441570026761822,0.07669993622921888,0.052962298025134635,0.05230496453900707,0.054397098821396206,0.01762279715035625,0.03487928439705795,0.02089536057938407,0.02201288236900978,0.5602828789779838,0.3960804852069355
73,2020-04-14,0.08117752007136492,0.28556333328389866,0.06373429084380611,0.07446808510638292,0.0625566636446056,0.025496812898387677,0.03439175869597472,0.027050450123942693,0.02208754118477274,0.6009814912430472,0.4319739029332125
74,2020-04-15,0.08652988403211426,0.14713253941182575,0.08976660682226212,0.08599290780141838,0.08839528558476878,0.03280839895013121,0.03398902007334087,0.03311140281923414,0.022404068667654875,0.689880043794802,0.4655292249155503
75,2020-04-16,0.088314005352364,0.09546930845778523,0.08258527827648116,0.08599290780141838,0.08340888485947412,0.04030746156730414,0.03328952667613455,0.038412020895599086,0.022789782129343128,0.7482111973956372,0.49378620970551423
76,2020-04-17,0.09634255129348801,0.17875320707707365,0.09605026929982047,0.09042553191489355,0.09156844968268357,0.04649418822647172,0.032844394514276065,0.04428634574178553,0.02352756426864977,0.9296399961393677,0.5229672318821041
77,2020-04-20,0.09723461195361288,0.14969671802933454,0.10233393177737882,0.09663120567375882,0.0961015412511333,0.05005624296962885,0.032568836509316024,0.04926343991513776,0.024277213185678326,0.9253248067349321,0.5463714697811879
78,2020-04-21,0.07939339875111512,0.2607223894763381,0.08976660682226212,0.0868794326241134,0.07978241160471439,0.051931008623922026,0.03165737541598651,0.049919040072978205,0.024181475893241156,0.7713014714269404,0.5487915025600069
79,2020-04-22,0.09545049063336314,0.16497797683489301,0.07450628366247752,0.08953900709219859,0.07796917497733452,0.05591488563929514,0.031021472327617372,0.05353035122407784,0.024823882395876518,0.8010037641154316,0.5640422802459674
80,2020-04-23,0.09455842997323821,0.0847120675080455,0.10412926391382404,0.09840425531914893,0.09882139619220304,0.05980502437195351,0.030321978930411053,0.05631423195759616,0.025400297076007994,0.7553324968632356,0.5745223677265805
81,2020-04-24,0.09455842997323821,0.08826914235714603,0.09335727109515257,0.08953900709219859,0.09066183136899364,0.06411698537682792,0.029580091993980095,0.05859195255774752,0.025954107258879366,0.6781491198053289,0.5819163285059377
82,2020-04-27,0.0918822479928636,0.08888979519197972,0.09874326750448831,0.09219858156028365,0.09428830462375337,0.0680539932508436,0.02883820505754925,0.05994305696936325,0.026363801163455602,0.6710163111668744,0.5844950478644395
83,2020-04-28,0.0918822479928636,0.055859496655741595,0.0915619389587074,0.08599290780141838,0.09156844968268357,0.06917885264341961,0.027714776268096764,0.0610485060334125,0.026757428640401537,0.7042903032970482,0.5855848292872965
84,2020-04-29,0.09277430865298841,0.08366059114031055,0.09245960502692996,0.09131205673758858,0.09428830462375337,0.06983502062242214,0.026676134557093556,0.06212379274865237,0.027176419156338505,0.7075496843733933,0.5862666694744217
85,2020-04-30,0.09277430865298841,0.08366059114031055,0.09245960502692996,0.09131205673758858,0.09428830462375337,0.0703037120359955,0.02561629607647803,0.06300357278839414,0.02757897867165049,0.7438764933718822,0.5858501025822673
86,2020-05-01,0.09277430865298841,0.08366059114031055,0.09245960502692996,0.09131205673758858,0.09428830462375337,0.06992875890513689,0.024789622061597905,0.06372339282091011,0.02796575153930303,0.740855129813723,0.5845777075441494
87,2020-05-04,0.0900981266726138,0.05001779649705616,0.08707360861759428,0.0868794326241134,0.08794197642792378,0.06917885264341961,0.024365686669351627,0.06379985131355154,0.028214958611610386,0.5741844416562091,0.5803362178828267
88,2020-05-05,0.09366636931311334,0.03388675495706595,0.09245960502692996,0.08776595744680848,0.09338168631006344,0.07067866516685412,0.023708586811370058,0.06454572182251123,0.0286175905000966,0.5598413405107845,0.5792140237401112
89,2020-05-06,0.1115075825156111,0.24093120170846372,0.09425493716337524,0.10638297872340424,0.09882139619220304,0.07236595425571807,0.02326345464951146,0.06857254731383511,0.029820421115479556,0.6631116687578406,0.592884906498332
90,2020-05-07,0.11685994647636044,0.1341944860519954,0.11220825852782768,0.10992907801418433,0.11151405258386216,0.0747094113235846,0.022733535409203698,0.07289219305647987,0.031220878366624016,0.6492528801186249,0.6071956668553813
91,2020-05-08,0.11864406779661024,0.24947129573328986,0.11759425493716341,0.12411347517730492,0.12239347234814141,0.07724034495688031,0.022436780634631226,0.07676810544431584,0.032648014546838855,0.6539909275166477,0.6187605712615482
92,2020-05-11,0.12132024977698486,0.1407725162763796,0.12118491921005387,0.11790780141843965,0.11967361740707155,0.08033370828646419,0.022076435551222018,0.08045179165923516,0.034141582834247175,0.8978752288294212,0.6288133949843376
93,2020-05-12,0.1248884924174844,0.19332853816607098,0.12118491921005387,0.11790780141843965,0.12239347234814141,0.08380202474690662,0.021758484007037338,0.08414903030460413,0.03573977745881085,0.86184895485731,0.6383380027567929
94,2020-05-13,0.07983942908117758,0.491836598496196,0.0628366247755835,0.07491134751773043,0.06618313689936534,0.08244281964754407,0.020454882675880193,0.07854721004123227,0.03521492754725508,0.40173968443840347,0.6053193751754224
95,2020-05-14,0.07404103479036583,0.17621498168443844,0.0758527827648115,0.07092198581560283,0.07615593834995465,0.0804743157105362,0.019204273268753902,0.0728535180173121,0.03444546381603819,0.37417012827228097,0.5732705222240615
96,2020-05-15,0.06779661016949157,0.16386792033101483,0.0700179533213644,0.06914893617021273,0.06935630099728013,0.07784964379452575,0.017932467092015292,0.06699924399425256,0.033420579258652605,0.35886912369985324,0.5419611809334757
97,2020-05-18,0.0709188224799287,0.13198697889632055,0.0628366247755835,0.06427304964539005,0.06618313689936534,0.07583427071616045,0.01751913008457512,0.06280728279531178,0.03257868418976284,0.3797725634023492,0.5196837905161847
98,2020-05-19,0.07894736842105265,0.1970984294591348,0.07809694793536809,0.07624113475177302,0.07706255666364459,0.07428758905136856,0.01699980922907357,0.06091495187079349,0.03213699930949454,0.422915045344089,0.508977224358763
99,2020-05-20,0.07582515611061558,0.07595989855996678,0.0763016157989228,0.07003546099290775,0.0766092475067996,0.07053805774278221,0.016597070606439612,0.05876878174898886,0.03156983746769715,0.4097743587633935,0.49782032168549395
100,2020-05-21,0.07939339875111512,0.13244004805054205,0.07540394973070019,0.07269503546099282,0.07932910244786945,0.06660104986876636,0.016851431841787223,0.057696137937038205,0.031188114909298403,0.42910915934755123,0.4922204210086026
101,2020-05-22,0.07181088314005357,0.1120230168028593,0.0763016157989228,0.07003546099290775,0.07570262919310972,0.061679790026246684,0.016915022150624293,0.05536647895679059,0.030474566872587983,0.40969223943399713,0.48140030408827894
102,2020-05-25,0.07181088314005357,0.134363552774029,0.07181328545780968,0.06648936170212766,0.06980961015412507,0.056477315335583034,0.01709519469232884,0.05346039433658806,0.029789001111826918,0.3905823307993189,0.4731672906348604
103,2020-05-26,0.07493309545049065,0.1034184104762046,0.07181328545780968,0.06826241134751765,0.07479601087941973,0.051227971503562064,0.01715878500116591,0.05249876992180291,0.02927311822008638,0.2971955644477575,0.46975362020735706
104,2020-05-27,0.06779661016949157,0.13922644559462544,0.07540394973070019,0.0735815602836879,0.07162284678150493,0.0499625046869141,0.017073997922716633,0.050345359188835925,0.028451070744894946,0.23535159503003222,0.4612879060332241
105,2020-05-28,0.06779661016949157,0.0721781429355322,0.06912028725314184,0.06648936170212766,0.07162284678150493,0.04930633670791151,0.01713758823155359,0.04858347768004484,0.02766126042559336,0.22123503679337747,0.45512871123343096
106,2020-05-29,0.06735057983942916,0.08343368580284448,0.06732495511669662,0.06205673758865243,0.06708975521305527,0.049259467566554194,0.017190580155584334,0.047056524068706806,0.026882023354671825,0.19800056664103005,0.45046129639095017
107,2020-06-01,0.07047279214986618,0.07987290335019057,0.06732495511669662,0.06427304964539005,0.07162284678150493,0.049212598425196874,0.01801725417046446,0.046405097752083624,0.026276142537482894,0.19420047399971796,0.45009994389787245
108,2020-06-02,0.06779661016949157,0.09163193878005013,0.0700179533213644,0.06560283687943258,0.07162284678150493,0.048040869891263605,0.018759141106895416,0.0453596274136111,0.02557162352043274,0.37425469477482437,0.44810474413532814
109,2020-06-03,0.07359500446030331,0.12398671194886472,0.06732495511669662,0.0695921985815603,0.070716228467815,0.04780652418447695,0.019320855501621492,0.04561462712693132,0.025159928869263437,0.48748924168109525,0.45217693696636097
110,2020-06-04,0.07136485280999111,0.0770484509632354,0.07540394973070019,0.06914893617021273,0.07524932003626472,0.046962879640044974,0.020211119825338575,0.045396192280739656,0.024662380579785315,0.5294855708908388,0.45401715553425154
111,2020-06-05,0.07404103479036583,0.07527918254756855,0.07091561938958707,0.06737588652482268,0.07298277425203986,0.047197225346831684,0.02139813892362813,0.045729958031454576,0.02430674221984186,0.5250771474108974,0.4583283412438879
112,2020-06-08,0.07983942908117758,0.2886183986118732,0.0763016157989228,0.07890070921985809,0.08068902991840432,0.04804086989126366,0.023295249803929885,0.04711342363592824,0.024230246631382846,0.5017873629885639,0.46722492614448
113,2020-06-09,0.07627118644067804,0.0942131723739044,0.08168761220825854,0.07579787234042545,0.07978241160471439,0.048181477315335564,0.024959196218496238,0.04756203647915341,0.023993553227378506,0.4967694274088565,0.4715169149005121
114,2020-06-10,0.07493309545049065,0.08056919129751294,0.0763016157989228,0.07003546099290775,0.07524932003626472,0.0489313835770529,0.026336986243296556,0.04767284076572004,0.023704942801694773,0.440180087091296,0.4740799643854698
115,2020-06-11,0.049955396966993804,0.30083940144448235,0.07450628366247752,0.06826241134751765,0.05349048050770622,0.04705661792275967,0.027121266718952042,0.04298030389532048,0.022285266934112702,0.30871085720387326,0.4548270676306091
